<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.30	20:00:00	2399.77	2412.64	2399.77	2410.92	29406	0	5
2024.07.31	00:00:00	2410.98	2411.10	2407.81	2408.87	10252	0	5
2024.07.31	04:00:00	2408.86	2421.19	2403.76	2421.08	35616	0	33
2024.07.31	08:00:00	2421.09	2425.40	2415.33	2421.34	39354	0	33
2024.07.31	12:00:00	2421.34	2423.15	2417.22	2420.35	30921	0	5
2024.07.31	16:00:00	2420.33	2428.93	2417.76	2426.90	48325	0	5
2024.07.31	20:00:00	2426.91	2450.80	2421.43	2447.24	46855	0	5
2024.08.01	00:00:00	2448.53	2449.44	2444.21	2447.44	12382	0	5
2024.08.01	04:00:00	2447.34	2458.26	2437.22	2444.12	37320	0	5
2024.08.01	08:00:00	2444.14	2448.75	2433.12	2433.73	41141	0	33
2024.08.01	12:00:00	2433.74	2454.72	2430.12	2450.64	38646	0	33
2024.08.01	16:00:00	2450.64	2462.17	2442.03	2444.36	62069	0	33
2024.08.01	20:00:00	2444.39	2447.54	2434.76	2446.30	36160	0	5
2024.08.02	00:00:00	2446.24	2452.19	2443.78	2448.95	16454	0	5
2024.08.02	04:00:00	2448.94	2460.22	2434.95	2457.77	37414	0	33
2024.08.02	08:00:00	2457.78	2468.35	2457.57	2461.91	41129	0	33
2024.08.02	12:00:00	2461.92	2477.61	2455.32	2472.82	39502	0	5
2024.08.02	16:00:00	2472.77	2474.27	2410.72	2430.36	73286	0	5
2024.08.02	20:00:00	2430.35	2442.34	2422.89	2441.38	31048	0	5
2024.08.05	00:00:00	2444.61	2447.35	2413.82	2422.07	27631	0	5
2024.08.05	04:00:00	2422.04	2458.65	2420.07	2452.61	47155	0	5
2024.08.05	08:00:00	2452.55	2452.56	2422.11	2424.92	57702	0	33
2024.08.05	12:00:00	2425.01	2428.65	2364.06	2374.41	61115	0	33
2024.08.05	16:00:00	2374.46	2412.13	2374.46	2402.94	70650	0	5
2024.08.05	20:00:00	2402.92	2412.91	2400.14	2409.96	38853	0	5
2024.08.06	00:00:00	2410.23	2418.23	2404.32	2415.83	20659	0	5
2024.08.06	04:00:00	2415.82	2417.66	2405.83	2407.95	39959	0	5
2024.08.06	08:00:00	2407.95	2415.34	2394.75	2410.97	50384	0	33
2024.08.06	12:00:00	2411.01	2416.21	2391.70	2392.86	43334	0	5
2024.08.06	16:00:00	2392.91	2403.03	2381.48	2389.91	61886	0	5
2024.08.06	20:00:00	2389.90	2395.87	2386.37	2389.85	32527	0	5
2024.08.07	00:00:00	2391.58	2391.99	2381.01	2386.38	14816	0	5
2024.08.07	04:00:00	2386.45	2394.68	2378.94	2392.70	42437	0	5
2024.08.07	08:00:00	2392.68	2397.50	2387.94	2393.24	38582	0	5
2024.08.07	12:00:00	2393.24	2406.90	2392.34	2403.74	32874	0	33
2024.08.07	16:00:00	2403.75	2404.71	2391.91	2399.64	49330	0	33
2024.08.07	20:00:00	2399.59	2399.60	2381.72	2383.06	33314	0	5
2024.08.08	00:00:00	2381.01	2388.72	2380.95	2385.47	17345	0	5
2024.08.08	04:00:00	2385.47	2396.31	2384.94	2394.25	38939	0	33
2024.08.08	08:00:00	2394.28	2400.62	2392.34	2394.48	38081	0	33
2024.08.08	12:00:00	2394.47	2415.38	2393.73	2407.97	40409	0	5
2024.08.08	16:00:00	2407.98	2424.23	2402.24	2418.00	53164	0	5
2024.08.08	20:00:00	2418.00	2427.53	2415.71	2427.18	26336	0	5
2024.08.09	00:00:00	2427.07	2428.02	2422.49	2423.87	12259	0	5
2024.08.09	04:00:00	2423.87	2428.83	2419.27	2423.78	30744	0	5
2024.08.09	08:00:00	2423.77	2426.92	2416.78	2424.42	32569	0	33
2024.08.09	12:00:00	2424.39	2432.49	2422.63	2429.56	30822	0	6
2024.08.09	16:00:00	2429.56	2435.83	2420.96	2434.38	48762	0	5
2024.08.09	20:00:00	2434.38	2436.93	2427.15	2431.07	20916	0	5
2024.08.12	00:00:00	2429.26	2433.35	2426.71	2428.38	9580	0	5
2024.08.12	04:00:00	2428.39	2433.41	2423.75	2433.28	20891	0	5
2024.08.12	08:00:00	2433.26	2443.72	2429.01	2441.86	28309	0	5
2024.08.12	12:00:00	2441.87	2445.31	2439.57	2444.33	25763	0	5
2024.08.12	16:00:00	2444.35	2466.01	2442.02	2463.03	48709	0	5
2024.08.12	20:00:00	2463.03	2473.16	2461.66	2472.03	21312	0	5
2024.08.13	00:00:00	2471.08	2476.82	2468.37	2472.05	12096	0	5
2024.08.13	04:00:00	2472.06	2473.54	2460.14	2461.92	32676	0	5
2024.08.13	08:00:00	2461.90	2466.05	2458.40	2460.52	29608	0	5
2024.08.13	12:00:00	2460.49	2472.42	2458.85	2467.57	29133	0	5
2024.08.13	16:00:00	2467.58	2475.61	2458.86	2469.39	44393	0	33
2024.08.13	20:00:00	2469.39	2470.19	2462.15	2464.98	18997	0	5
2024.08.14	00:00:00	2465.65	2467.27	2462.87	2465.61	8635	0	5
2024.08.14	04:00:00	2465.59	2472.46	2455.29	2461.79	34454	0	5
2024.08.14	08:00:00	2461.78	2478.58	2459.16	2474.32	31794	0	33
2024.08.14	12:00:00	2474.30	2479.70	2462.38	2468.69	33051	0	5
2024.08.14	16:00:00	2468.69	2469.47	2437.98	2444.09	56747	0	33
2024.08.14	20:00:00	2444.10	2448.29	2440.23	2447.92	22893	0	5
2024.08.15	00:00:00	2447.50	2454.15	2446.51	2450.06	9270	0	5
2024.08.15	04:00:00	2450.04	2455.36	2448.08	2453.30	28477	0	5
2024.08.15	08:00:00	2453.29	2458.67	2450.26	2455.41	29210	0	5
2024.08.15	12:00:00	2455.41	2469.95	2440.94	2440.94	31419	0	5
2024.08.15	16:00:00	2440.99	2459.80	2432.09	2455.60	54553	0	5
2024.08.15	20:00:00	2455.65	2461.52	2453.37	2456.24	23387	0	5
2024.08.16	00:00:00	2455.96	2459.64	2454.28	2458.24	8148	0	5
2024.08.16	04:00:00	2458.38	2459.98	2450.64	2452.63	28047	0	5
2024.08.16	08:00:00	2452.62	2464.37	2451.05	2462.24	29681	0	7
2024.08.16	12:00:00	2462.26	2492.27	2461.14	2491.54	33193	0	5
2024.08.16	16:00:00	2491.53	2499.94	2477.43	2495.78	54915	0	5
2024.08.16	20:00:00	2495.80	2509.61	2492.99	2507.46	26419	0	5
2024.08.19	00:00:00	2508.41	2510.06	2500.26	2501.92	13206	0	5
2024.08.19	04:00:00	2501.94	2505.94	2494.89	2500.54	37321	0	33
2024.08.19	08:00:00	2500.56	2507.09	2499.01	2503.05	35455	0	5
2024.08.19	12:00:00	2503.06	2503.88	2486.42	2491.05	32589	0	33
2024.08.19	16:00:00	2491.08	2507.37	2485.54	2505.59	47999	0	5
2024.08.19	20:00:00	2505.39	2505.73	2500.62	2504.23	16991	0	5
2024.08.20	00:00:00	2503.42	2506.73	2502.04	2504.85	8907	0	5
2024.08.20	04:00:00	2504.85	2508.10	2498.59	2500.73	28450	0	5
2024.08.20	08:00:00	2500.72	2523.00	2497.23	2519.76	36036	0	33
2024.08.20	12:00:00	2519.77	2529.11	2519.74	2526.74	32730	0	5
2024.08.20	16:00:00	2526.80	2531.53	2500.74	2508.95	53588	0	5
2024.08.20	20:00:00	2509.00	2516.79	2506.68	2514.01	17867	0	5
2024.08.21	00:00:00	2513.79	2515.98	2512.38	2513.39	10380	0	5
2024.08.21	04:00:00	2513.48	2519.84	2510.77	2516.06	30270	0	33
2024.08.21	08:00:00	2516.06	2519.47	2506.80	2507.22	29342	0	5
2024.08.21	12:00:00	2507.20	2513.59	2504.36	2510.44	27271	0	5
2024.08.21	16:00:00	2510.45	2512.76	2493.81	2507.00	54731	0	33
2024.08.21	20:00:00	2507.02	2519.04	2506.83	2512.30	26298	0	5
2024.08.22	00:00:00	2511.93	2514.56	2511.13	2513.63	8913	0	5
2024.08.22	04:00:00	2513.63	2514.04	2499.22	2501.83	32494	0	5
2024.08.22	08:00:00	2501.83	2510.48	2500.59	2503.53	32872	0	5
2024.08.22	12:00:00	2503.51	2508.98	2495.19	2500.56	32100	0	5
2024.08.22	16:00:00	2500.57	2501.43	2470.73	2484.15	53012	0	5
2024.08.22	20:00:00	2484.14	2484.75	2478.48	2484.73	23121	0	5
2024.08.23	00:00:00	2484.81	2492.15	2484.33	2489.89	8844	0	5
2024.08.23	04:00:00	2489.89	2494.40	2486.61	2493.32	28980	0	5
2024.08.23	08:00:00	2493.33	2499.84	2490.52	2498.88	28727	0	5
2024.08.23	12:00:00	2498.91	2502.35	2495.51	2501.17	26945	0	5
2024.08.23	16:00:00	2501.18	2518.23	2494.32	2510.16	61881	0	5
2024.08.23	20:00:00	2510.17	2513.11	2507.78	2511.93	23590	0	5
2024.08.26	00:00:00	2511.56	2516.82	2510.89	2513.59	15158	0	5
2024.08.26	04:00:00	2513.61	2515.30	2508.87	2509.51	31469	0	5
2024.08.26	08:00:00	2509.47	2525.65	2508.63	2524.12	31211	0	5
2024.08.26	12:00:00	2524.12	2526.70	2520.81	2523.74	28789	0	5
2024.08.26	16:00:00	2523.74	2526.34	2510.52	2520.08	46138	0	5
2024.08.26	20:00:00	2520.06	2523.24	2515.52	2517.91	19782	0	5
2024.08.27	00:00:00	2518.06	2518.23	2512.80	2513.06	7107	0	5
2024.08.27	04:00:00	2513.09	2514.00	2505.74	2507.23	26842	0	5
2024.08.27	08:00:00	2507.24	2517.43	2503.45	2510.92	34482	0	33
2024.08.27	12:00:00	2510.88	2514.24	2506.80	2509.75	31260	0	5
2024.08.27	16:00:00	2509.72	2520.17	2503.47	2514.32	45335	0	5
2024.08.27	20:00:00	2514.32	2525.84	2513.99	2524.59	21618	0	5
2024.08.28	00:00:00	2524.56	2528.90	2523.78	2524.30	8266	0	5
2024.08.28	04:00:00	2524.24	2524.24	2510.18	2511.43	24654	0	5
2024.08.28	08:00:00	2511.44	2511.60	2503.20	2508.10	36040	0	33
2024.08.28	12:00:00	2508.06	2511.26	2493.55	2500.51	31127	0	5
2024.08.28	16:00:00	2500.53	2510.47	2496.31	2501.82	45132	0	33
2024.08.28	20:00:00	2501.81	2509.50	2500.48	2504.67	21891	0	5
2024.08.29	00:00:00	2504.55	2515.29	2504.37	2512.21	11063	0	5
2024.08.29	04:00:00	2512.20	2518.09	2511.59	2515.81	25074	0	6
2024.08.29	08:00:00	2515.78	2521.13	2513.66	2517.05	32315	0	33
2024.08.29	12:00:00	2517.08	2524.29	2503.55	2509.09	34788	0	5
2024.08.29	16:00:00	2509.08	2526.58	2508.13	2525.17	47807	0	5
2024.08.29	20:00:00	2525.14	2528.60	2520.57	2521.09	22146	0	5
2024.08.30	00:00:00	2521.13	2521.58	2516.65	2517.65	7063	0	5
2024.08.30	04:00:00	2517.66	2519.95	2512.07	2513.27	23653	0	5
2024.08.30	08:00:00	2513.28	2526.63	2512.42	2522.82	30990	0	6
2024.08.30	12:00:00	2522.82	2526.75	2514.89	2519.63	31502	0	5
2024.08.30	16:00:00	2519.58	2519.76	2496.53	2497.62	56490	0	33
2024.08.30	20:00:00	2497.63	2504.64	2494.06	2503.35	25103	0	5
2024.09.02	00:00:00	2502.34	2504.88	2501.05	2501.40	7771	0	5
2024.09.02	04:00:00	2501.38	2504.60	2489.94	2496.84	27399	0	5
2024.09.02	08:00:00	2496.83	2507.18	2495.20	2506.20	28293	0	5
2024.09.02	12:00:00	2506.16	2506.51	2496.94	2501.17	21684	0	5
2024.09.02	16:00:00	2501.17	2502.35	2497.64	2500.41	22482	0	5
2024.09.02	20:00:00	2500.42	2501.18	2498.69	2499.46	2838	0	5
2024.09.03	00:00:00	2499.89	2500.56	2494.93	2495.66	7531	0	5
2024.09.03	04:00:00	2495.64	2496.84	2489.69	2495.87	30502	0	33
2024.09.03	08:00:00	2495.85	2506.18	2492.66	2503.86	32943	0	5
2024.09.03	12:00:00	2503.86	2504.89	2484.67	2493.11	38702	0	5
2024.09.03	16:00:00	2493.12	2497.54	2473.39	2485.98	55055	0	5
2024.09.03	20:00:00	2485.98	2494.24	2485.37	2492.86	20408	0	5
2024.09.04	00:00:00	2493.05	2494.88	2492.05	2492.28	10768	0	5
2024.09.04	04:00:00	2492.26	2496.75	2491.22	2495.79	24940	0	12
2024.09.04	08:00:00	2495.76	2496.49	2472.39	2473.20	33786	0	5
2024.09.04	12:00:00	2473.19	2491.14	2471.77	2486.43	34849	0	33
2024.09.04	16:00:00	2486.47	2500.15	2481.97	2496.62	49756	0	5
2024.09.04	20:00:00	2496.62	2497.22	2491.39	2495.44	19019	0	5
2024.09.05	00:00:00	2495.24	2496.80	2494.41	2495.10	8265	0	5
2024.09.05	04:00:00	2495.09	2499.21	2493.72	2494.18	24657	0	5
2024.09.05	08:00:00	2494.15	2516.56	2493.86	2514.59	34506	0	5
2024.09.05	12:00:00	2514.60	2523.31	2513.23	2517.63	35148	0	33
2024.09.05	16:00:00	2517.63	2520.46	2503.84	2510.29	51383	0	5
2024.09.05	20:00:00	2510.29	2516.76	2509.16	2516.63	17192	0	5
2024.09.06	00:00:00	2516.84	2517.93	2515.51	2515.81	8461	0	5
2024.09.06	04:00:00	2515.81	2519.44	2512.90	2518.32	23422	0	5
2024.09.06	08:00:00	2518.31	2521.70	2515.42	2517.76	28811	0	5
2024.09.06	12:00:00	2517.75	2529.08	2507.85	2522.17	32137	0	5
2024.09.06	16:00:00	2522.15	2522.93	2485.02	2488.91	71420	0	33
2024.09.06	20:00:00	2488.91	2497.72	2485.85	2497.61	30363	0	5
2024.09.09	00:00:00	2497.09	2498.20	2495.45	2495.89	12755	0	6
2024.09.09	04:00:00	2495.90	2500.31	2494.60	2498.13	29307	0	5
2024.09.09	08:00:00	2498.12	2498.21	2485.44	2492.13	40734	0	33
2024.09.09	12:00:00	2492.13	2504.02	2491.98	2500.82	30742	0	5
2024.09.09	16:00:00	2500.81	2505.14	2493.17	2504.23	43280	0	5
2024.09.09	20:00:00	2504.23	2507.04	2499.32	2506.22	18822	0	5
2024.09.10	00:00:00	2506.19	2507.56	2504.70	2505.31	8670	0	5
2024.09.10	04:00:00	2505.31	2506.75	2500.98	2501.69	25417	0	5
2024.09.10	08:00:00	2501.71	2507.61	2500.02	2502.22	31583	0	33
2024.09.10	12:00:00	2502.22	2513.94	2500.09	2513.71	30553	0	33
2024.09.10	16:00:00	2513.70	2518.32	2500.77	2514.29	46765	0	5
2024.09.10	20:00:00	2514.30	2517.34	2511.97	2516.54	19072	0	5
2024.09.11	00:00:00	2516.55	2519.03	2516.06	2516.45	9004	0	5
2024.09.11	04:00:00	2516.46	2522.45	2514.85	2519.50	32203	0	8
2024.09.11	08:00:00	2519.50	2528.93	2519.24	2524.17	37638	0	33
2024.09.11	12:00:00	2524.18	2524.61	2502.13	2508.06	35054	0	5
2024.09.11	16:00:00	2508.07	2519.93	2500.85	2515.07	56454	0	5
2024.09.11	20:00:00	2515.06	2516.79	2509.68	2511.35	22461	0	5
2024.09.12	00:00:00	2511.97	2513.86	2511.00	2512.07	8260	0	5
2024.09.12	04:00:00	2512.08	2517.65	2510.90	2516.92	27407	0	5
2024.09.12	08:00:00	2516.92	2522.15	2514.41	2517.29	29900	0	33
2024.09.12	12:00:00	2517.28	2535.14	2512.90	2528.99	34928	0	5
2024.09.12	16:00:00	2528.43	2555.06	2522.05	2550.60	57721	0	6
2024.09.12	20:00:00	2550.61	2559.98	2550.03	2558.60	29447	0	5
2024.09.13	00:00:00	2558.54	2562.67	2556.61	2561.49	12412	0	5
2024.09.13	04:00:00	2561.49	2570.02	2559.85	2568.72	34969	0	33
2024.09.13	08:00:00	2568.71	2570.95	2563.00	2569.88	38218	0	33
2024.09.13	12:00:00	2569.75	2575.77	2563.60	2575.71	34259	0	33
2024.09.13	16:00:00	2575.74	2585.03	2573.02	2584.21	50428	0	5
2024.09.13	20:00:00	2584.20	2585.92	2577.70	2578.38	21405	0	5
2024.09.16	00:00:00	2579.39	2582.27	2577.60	2581.25	10353	0	5
2024.09.16	04:00:00	2581.25	2588.88	2579.73	2585.70	18584	0	5
2024.09.16	08:00:00	2585.70	2589.56	2579.48	2586.77	30390	0	5
2024.09.16	12:00:00	2586.78	2588.18	2575.17	2583.34	32521	0	5
2024.09.16	16:00:00	2583.34	2589.22	2576.04	2583.59	42630	0	5
2024.09.16	20:00:00	2583.54	2584.01	2579.50	2582.42	14812	0	5
2024.09.17	00:00:00	2582.09	2584.31	2580.18	2580.18	7477	0	5
2024.09.17	04:00:00	2580.20	2586.22	2574.86	2576.82	22310	0	5
2024.09.17	08:00:00	2576.81	2586.82	2574.48	2580.05	29501	0	5
2024.09.17	12:00:00	2580.04	2581.58	2568.29	2577.64	37286	0	33
2024.09.17	16:00:00	2577.69	2582.11	2561.29	2563.04	49517	0	5
2024.09.17	20:00:00	2563.03	2571.56	2560.69	2569.45	22199	0	5
2024.09.18	00:00:00	2569.64	2574.68	2569.56	2572.91	9223	0	5
2024.09.18	04:00:00	2572.91	2576.36	2567.88	2568.58	29821	0	6
2024.09.18	08:00:00	2568.55	2571.84	2565.64	2569.69	30007	0	5
2024.09.18	12:00:00	2569.69	2580.62	2567.90	2576.14	28274	0	5
2024.09.18	16:00:00	2576.15	2578.45	2567.94	2574.79	41046	0	7
2024.09.18	20:00:00	2574.77	2600.04	2546.71	2559.27	57935	0	5
2024.09.19	00:00:00	2558.73	2561.52	2555.62	2558.66	15940	0	5
2024.09.19	04:00:00	2558.68	2566.59	2550.94	2563.96	38199	0	5
2024.09.19	08:00:00	2563.95	2586.52	2563.86	2584.86	41951	0	5
2024.09.19	12:00:00	2584.85	2594.76	2573.08	2576.71	43422	0	33
2024.09.19	16:00:00	2576.65	2592.48	2569.65	2591.64	52289	0	5
2024.09.19	20:00:00	2591.65	2592.57	2585.84	2586.61	20630	0	5
2024.09.20	00:00:00	2586.85	2588.40	2586.05	2587.96	7663	0	5
2024.09.20	04:00:00	2588.04	2594.25	2584.71	2593.61	29390	0	5
2024.09.20	08:00:00	2593.66	2612.65	2592.32	2609.69	37036	0	5
2024.09.20	12:00:00	2609.69	2619.23	2602.38	2615.49	34492	0	33
2024.09.20	16:00:00	2615.49	2625.65	2602.54	2624.78	57989	0	5
2024.09.20	20:00:00	2624.78	2625.27	2617.74	2622.26	25601	0	5
2024.09.23	00:00:00	2619.54	2622.04	2618.09	2618.18	8871	0	5
2024.09.23	04:00:00	2618.21	2631.02	2615.97	2629.32	25814	0	5
2024.09.23	08:00:00	2629.30	2631.22	2613.78	2616.74	37659	0	5
2024.09.23	12:00:00	2616.74	2627.97	2615.31	2626.94	30284	0	5
2024.09.23	16:00:00	2626.95	2634.74	2625.49	2628.12	50036	0	5
2024.09.23	20:00:00	2628.09	2629.00	2625.60	2628.39	18316	0	5
2024.09.24	00:00:00	2628.64	2628.64	2623.74	2625.09	7873	0	5
2024.09.24	04:00:00	2625.09	2638.15	2624.84	2638.00	33294	0	33
2024.09.24	08:00:00	2638.01	2639.96	2622.56	2628.97	42273	0	33
2024.09.24	12:00:00	2628.96	2636.09	2623.28	2633.00	36007	0	5
2024.09.24	16:00:00	2633.06	2655.06	2630.83	2653.41	56441	0	5
2024.09.24	20:00:00	2653.42	2664.24	2649.70	2656.99	27482	0	5
2024.09.25	00:00:00	2657.43	2660.84	2656.53	2660.73	10972	0	5
2024.09.25	04:00:00	2660.73	2670.39	2655.41	2658.83	37880	0	5
2024.09.25	08:00:00	2658.84	2659.72	2651.47	2655.80	36173	0	33
2024.09.25	12:00:00	2655.80	2660.72	2652.65	2659.40	30565	0	5
2024.09.25	16:00:00	2659.39	2667.38	2649.61	2653.63	52762	0	33
2024.09.25	20:00:00	2653.62	2662.86	2653.05	2657.02	21495	0	5
2024.09.26	00:00:00	2656.47	2660.23	2655.31	2659.00	9754	0	5
2024.09.26	04:00:00	2659.01	2662.81	2656.97	2660.59	25883	0	5
2024.09.26	08:00:00	2660.59	2670.42	2657.90	2668.94	38695	0	33
2024.09.26	12:00:00	2668.93	2685.44	2666.84	2677.16	44419	0	33
2024.09.26	16:00:00	2677.13	2679.60	2654.70	2668.07	61828	0	5
2024.09.26	20:00:00	2668.07	2677.79	2667.50	2672.23	24272	0	5
2024.09.27	00:00:00	2672.24	2673.22	2669.29	2669.70	9551	0	5
2024.09.27	04:00:00	2669.70	2673.87	2666.12	2670.37	35366	0	33
2024.09.27	08:00:00	2670.38	2671.23	2660.81	2662.46	46734	0	33
2024.09.27	12:00:00	2662.50	2674.20	2658.23	2670.01	37612	0	33
2024.09.27	16:00:00	2669.98	2670.93	2644.68	2651.66	59405	0	33
2024.09.27	20:00:00	2651.70	2660.03	2643.04	2659.81	27363	0	5
2024.09.30	00:00:00	2658.25	2665.90	2657.84	2661.56	17702	0	5
2024.09.30	04:00:00	2661.55	2664.28	2647.17	2655.75	34087	0	33
2024.09.30	08:00:00	2655.77	2660.51	2650.55	2653.40	36233	0	33
2024.09.30	12:00:00	2653.45	2653.55	2634.36	2638.87	37237	0	33
2024.09.30	16:00:00	2638.85	2642.02	2628.70	2639.00	50315	0	33
2024.09.30	20:00:00	2639.01	2641.71	2624.59	2634.53	31732	0	5
2024.10.01	00:00:00	2634.35	2637.09	2632.13	2636.41	8098	0	5
2024.10.01	04:00:00	2636.38	2640.31	2634.42	2639.53	15792	0	5
2024.10.01	08:00:00	2639.53	2647.25	2639.45	2646.43	31180	0	5
2024.10.01	12:00:00	2646.46	2656.57	2645.30	2651.41	33487	0	33
2024.10.01	16:00:00	2651.42	2673.04	2647.90	2666.37	59808	0	5
2024.10.01	20:00:00	2666.38	2671.71	2657.49	2663.37	29957	0	5
2024.10.02	00:00:00	2663.25	2663.25	2656.84	2657.31	8892	0	5
2024.10.02	04:00:00	2657.34	2661.89	2652.52	2654.07	22513	0	5
2024.10.02	08:00:00	2654.06	2656.08	2644.44	2652.34	34786	0	33
2024.10.02	12:00:00	2652.33	2655.42	2643.68	2649.50	32401	0	33
2024.10.02	16:00:00	2649.50	2663.26	2641.02	2649.63	49809	0	5
2024.10.02	20:00:00	2649.60	2659.77	2647.07	2658.67	19408	0	5
2024.10.03	00:00:00	2658.51	2662.79	2657.35	2657.70	11135	0	5
2024.10.03	04:00:00	2657.71	2658.82	2653.23	2654.91	24522	0	5
2024.10.03	08:00:00	2654.90	2657.40	2641.74	2645.06	37239	0	33
2024.10.03	12:00:00	2645.02	2653.93	2640.89	2642.33	39314	0	5
2024.10.03	16:00:00	2642.31	2661.17	2636.90	2659.92	52605	0	5
2024.10.03	20:00:00	2659.96	2662.02	2655.05	2656.01	21827	0	5
2024.10.04	00:00:00	2656.25	2657.43	2654.23	2657.16	7516	0	5
2024.10.04	04:00:00	2657.15	2665.91	2656.68	2664.00	20823	0	5
2024.10.04	08:00:00	2663.99	2667.77	2658.63	2658.93	29141	0	5
2024.10.04	12:00:00	2658.94	2662.42	2631.91	2638.72	33824	0	33
2024.10.04	16:00:00	2638.70	2670.15	2637.50	2645.34	25742	0	5
2024.10.04	20:00:00	2645.29	2653.96	2642.79	2653.57	12026	0	5
2024.10.07	00:00:00	2649.56	2652.85	2647.78	2649.31	7490	0	8
2024.10.07	04:00:00	2649.43	2652.01	2643.83	2646.82	13922	0	5
2024.10.07	08:00:00	2646.66	2656.39	2639.73	2652.27	17283	0	5
2024.10.07	12:00:00	2652.27	2659.61	2637.74	2640.09	17486	0	5
2024.10.07	16:00:00	2639.86	2653.71	2639.20	2646.87	19737	0	5
2024.10.07	20:00:00	2646.68	2648.73	2639.75	2642.51	9942	0	5
2024.10.08	00:00:00	2644.69	2649.06	2641.58	2643.53	6835	0	5
2024.10.08	04:00:00	2643.36	2648.31	2633.78	2643.09	19169	0	5
2024.10.08	08:00:00	2643.05	2646.42	2628.63	2637.94	20066	0	5
2024.10.08	12:00:00	2637.96	2652.96	2635.73	2645.92	18018	0	5
2024.10.08	16:00:00	2645.99	2647.52	2604.77	2609.06	22462	0	5
2024.10.08	20:00:00	2609.05	2623.60	2605.51	2621.85	11729	0	5
2024.10.09	00:00:00	2621.60	2623.80	2620.61	2621.16	5638	0	7
2024.10.09	04:00:00	2621.13	2624.29	2614.93	2615.98	16005	0	5
2024.10.09	08:00:00	2615.96	2624.34	2609.18	2616.30	18859	0	5
2024.10.09	12:00:00	2616.33	2622.44	2614.60	2618.89	15351	0	8
2024.10.09	16:00:00	2618.95	2620.72	2605.23	2608.69	20603	0	5
2024.10.09	20:00:00	2608.64	2611.05	2605.21	2607.68	10755	0	5
2024.10.10	00:00:00	2607.68	2610.16	2605.89	2609.33	5018	0	7
2024.10.10	04:00:00	2609.31	2616.90	2606.82	2613.88	16362	0	5
2024.10.10	08:00:00	2613.93	2617.36	2610.24	2615.43	16570	0	7
2024.10.10	12:00:00	2615.46	2627.27	2611.34	2625.09	15650	0	5
2024.10.10	16:00:00	2625.33	2629.73	2615.91	2619.23	22021	0	5
2024.10.10	20:00:00	2619.19	2631.52	2616.50	2630.05	11809	0	5
2024.10.11	00:00:00	2629.75	2635.96	2628.02	2633.84	6559	0	3
2024.10.11	04:00:00	2633.87	2646.07	2632.95	2645.66	15389	0	5
2024.10.11	08:00:00	2645.52	2647.12	2637.99	2639.20	14991	0	5
2024.10.11	12:00:00	2639.19	2650.07	2636.17	2643.00	14993	0	5
2024.10.11	16:00:00	2643.00	2661.40	2642.63	2660.52	19043	0	5
2024.10.11	20:00:00	2660.50	2661.24	2654.79	2656.38	9217	0	5
2024.10.14	00:00:00	2655.69	2655.84	2645.09	2646.66	8413	0	5
2024.10.14	04:00:00	2646.62	2660.38	2643.17	2659.23	15540	0	9
2024.10.14	08:00:00	2659.23	2666.77	2657.12	2659.41	15373	0	5
2024.10.14	12:00:00	2659.45	2663.01	2649.19	2651.33	13876	0	10
2024.10.14	16:00:00	2651.32	2661.18	2643.93	2648.49	18320	0	5
2024.10.14	20:00:00	2648.47	2653.32	2646.17	2648.52	8376	0	5
2024.10.15	00:00:00	2648.48	2650.98	2647.26	2648.24	5412	0	8
2024.10.15	04:00:00	2648.19	2652.84	2642.97	2644.29	14777	0	5
2024.10.15	08:00:00	2644.35	2655.56	2638.33	2653.81	17090	0	5
2024.10.15	12:00:00	2653.81	2657.34	2645.84	2648.20	16057	0	5
2024.10.15	16:00:00	2648.12	2668.96	2646.09	2661.82	20659	0	5
2024.10.15	20:00:00	2661.80	2666.44	2659.01	2662.64	11046	0	5
2024.10.16	00:00:00	2662.43	2662.83	2658.73	2660.22	4809	0	5
2024.10.16	04:00:00	2660.24	2670.06	2660.14	2666.75	15359	0	5
2024.10.16	08:00:00	2666.77	2680.07	2666.13	2679.43	16939	0	6
2024.10.16	12:00:00	2679.83	2682.73	2672.95	2681.74	16373	0	5
2024.10.16	16:00:00	2681.69	2685.24	2666.13	2674.18	20100	0	5
2024.10.16	20:00:00	2674.29	2676.71	2672.80	2673.64	8231	0	5
2024.10.17	00:00:00	2673.91	2677.98	2673.24	2677.90	4601	0	8
2024.10.17	04:00:00	2677.90	2684.93	2674.50	2679.05	17289	0	10
2024.10.17	08:00:00	2679.08	2685.72	2678.05	2681.86	17579	0	5
2024.10.17	12:00:00	2681.85	2688.80	2673.15	2680.68	17032	0	5
2024.10.17	16:00:00	2680.69	2696.74	2678.01	2692.28	22056	0	5
2024.10.17	20:00:00	2692.37	2694.19	2688.91	2692.83	8937	0	5
2024.10.18	00:00:00	2692.69	2695.87	2691.82	2692.95	4622	0	8
2024.10.18	04:00:00	2693.04	2711.95	2692.81	2710.19	16932	0	5
2024.10.18	08:00:00	2710.18	2714.07	2701.78	2706.31	17780	0	5
2024.10.18	12:00:00	2706.36	2716.97	2706.23	2709.50	16701	0	5
2024.10.18	16:00:00	2709.24	2720.11	2704.99	2717.60	20059	0	5
