<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.28	02:00:00	3395.77	3399.33	3395.13	3395.80	2475	0	5
2025.08.28	03:00:00	3395.78	3398.06	3391.36	3392.00	3636	0	8
2025.08.28	04:00:00	3391.96	3392.83	3385.39	3386.03	5014	0	5
2025.08.28	05:00:00	3385.83	3391.31	3384.60	3391.31	4183	0	5
2025.08.28	06:00:00	3391.31	3392.45	3388.96	3390.13	3425	0	5
2025.08.28	07:00:00	3390.11	3392.26	3388.73	3390.15	2948	0	5
2025.08.28	08:00:00	3390.16	3390.76	3387.71	3389.21	3433	0	15
2025.08.28	09:00:00	3389.39	3395.75	3388.84	3395.36	4028	0	6
2025.08.28	10:00:00	3395.13	3397.64	3393.80	3395.81	3841	0	13
2025.08.28	11:00:00	3395.54	3401.05	3393.95	3400.72	4029	0	5
2025.08.28	12:00:00	3400.80	3401.56	3398.47	3399.26	3271	0	7
2025.08.28	13:00:00	3399.33	3399.33	3393.99	3397.06	3834	0	5
2025.08.28	14:00:00	3397.03	3407.70	3396.23	3404.08	4224	0	9
2025.08.28	15:00:00	3404.13	3408.75	3396.92	3396.98	5103	0	5
2025.08.28	16:00:00	3397.16	3410.36	3394.59	3407.40	5535	0	5
2025.08.28	17:00:00	3407.24	3413.45	3406.58	3412.26	5150	0	9
2025.08.28	18:00:00	3412.23	3413.17	3404.54	3410.90	4352	0	7
2025.08.28	19:00:00	3410.94	3417.73	3409.92	3415.51	4347	0	5
2025.08.28	20:00:00	3415.49	3418.74	3414.67	3418.01	3914	0	8
2025.08.28	21:00:00	3417.98	3420.25	3417.30	3419.99	3650	0	5
2025.08.28	22:00:00	3419.95	3423.17	3417.99	3422.15	4141	0	6
2025.08.28	23:00:00	3422.32	3422.40	3416.41	3417.36	2608	0	12
2025.08.29	01:00:00	3417.06	3417.97	3415.55	3416.90	1759	0	15
2025.08.29	02:00:00	3416.82	3416.82	3414.83	3414.83	1513	0	15
2025.08.29	03:00:00	3414.84	3417.90	3413.06	3413.46	3660	0	14
2025.08.29	04:00:00	3413.52	3413.68	3408.00	3409.96	4675	0	11
2025.08.29	05:00:00	3409.95	3413.94	3409.95	3411.34	3948	0	14
2025.08.29	06:00:00	3411.34	3413.60	3409.97	3410.86	3407	0	7
2025.08.29	07:00:00	3410.86	3411.64	3407.62	3408.85	3383	0	5
2025.08.29	08:00:00	3408.92	3410.81	3406.98	3410.31	3507	0	10
2025.08.29	09:00:00	3410.32	3412.57	3407.99	3410.26	3381	0	11
2025.08.29	10:00:00	3410.12	3412.65	3406.57	3412.22	3666	0	5
2025.08.29	11:00:00	3412.20	3414.83	3409.80	3410.35	3826	0	5
2025.08.29	12:00:00	3410.45	3410.93	3406.88	3407.38	4020	0	6
2025.08.29	13:00:00	3407.42	3408.81	3404.71	3405.52	3466	0	12
2025.08.29	14:00:00	3405.54	3411.26	3404.36	3410.69	3660	0	9
2025.08.29	15:00:00	3410.74	3416.86	3406.68	3416.49	4752	0	5
2025.08.29	16:00:00	3416.75	3429.06	3413.69	3428.65	5391	0	5
2025.08.29	17:00:00	3429.27	3440.94	3429.17	3440.90	5734	0	5
2025.08.29	18:00:00	3441.03	3447.61	3438.97	3445.44	5381	0	6
2025.08.29	19:00:00	3445.44	3449.38	3442.31	3449.17	4856	0	5
2025.08.29	20:00:00	3449.05	3450.11	3441.01	3443.74	4530	0	5
2025.08.29	21:00:00	3443.72	3445.63	3441.00	3443.01	3720	0	5
2025.08.29	22:00:00	3442.95	3453.88	3441.65	3452.60	4782	0	7
2025.08.29	23:00:00	3452.73	3452.73	3445.86	3448.16	3235	0	6
2025.09.01	01:00:00	3445.94	3452.54	3442.46	3450.27	2462	0	8
2025.09.01	02:00:00	3450.30	3450.74	3444.68	3448.01	2295	0	14
2025.09.01	03:00:00	3447.87	3447.87	3442.78	3444.12	3441	0	10
2025.09.01	04:00:00	3444.06	3459.29	3437.12	3457.36	4947	0	5
2025.09.01	05:00:00	3457.34	3484.72	3455.25	3483.57	5550	0	5
2025.09.01	06:00:00	3483.67	3486.04	3469.75	3474.52	4558	0	5
2025.09.01	07:00:00	3474.67	3479.48	3472.25	3475.07	3789	0	11
2025.09.01	08:00:00	3475.09	3482.77	3474.45	3477.38	4535	0	5
2025.09.01	09:00:00	3477.28	3489.81	3476.89	3479.42	4716	0	8
2025.09.01	10:00:00	3479.33	3480.98	3467.88	3477.84	4722	0	5
2025.09.01	11:00:00	3477.87	3479.82	3474.57	3477.01	4078	0	8
2025.09.01	12:00:00	3477.00	3477.10	3467.31	3469.46	4047	0	5
2025.09.01	13:00:00	3469.50	3473.95	3466.40	3470.55	4486	0	11
2025.09.01	14:00:00	3470.50	3473.50	3467.68	3470.04	4532	0	5
2025.09.01	15:00:00	3470.04	3471.56	3467.16	3469.47	4219	0	5
2025.09.01	16:00:00	3469.56	3479.10	3468.96	3475.34	4378	0	5
2025.09.01	17:00:00	3475.30	3481.23	3473.72	3475.59	4107	0	8
2025.09.01	18:00:00	3475.58	3479.07	3473.51	3474.07	3192	0	14
2025.09.01	19:00:00	3474.07	3477.70	3472.36	3477.35	2428	0	5
2025.09.01	20:00:00	3477.36	3478.86	3476.14	3477.91	2257	0	5
2025.09.01	21:00:00	3477.91	3478.00	3476.14	3476.37	1194	0	5
2025.09.02	01:00:00	3476.41	3480.48	3475.32	3475.32	2394	0	7
2025.09.02	02:00:00	3475.38	3481.54	3474.55	3479.25	3002	0	5
2025.09.02	03:00:00	3479.20	3485.08	3478.22	3479.26	4701	0	5
2025.09.02	04:00:00	3479.26	3508.69	3477.09	3497.72	5684	0	5
2025.09.02	05:00:00	3497.79	3500.64	3491.60	3496.33	4906	0	12
2025.09.02	06:00:00	3496.32	3496.32	3490.15	3495.16	4311	0	10
2025.09.02	07:00:00	3495.09	3498.31	3493.36	3496.77	4016	0	5
2025.09.02	08:00:00	3496.69	3497.81	3492.17	3493.13	4162	0	8
2025.09.02	09:00:00	3493.37	3495.74	3483.40	3485.43	4821	0	5
2025.09.02	10:00:00	3485.96	3488.54	3472.10	3476.85	5205	0	5
2025.09.02	11:00:00	3476.84	3481.38	3470.34	3477.59	5238	0	5
2025.09.02	12:00:00	3477.62	3480.30	3476.06	3476.76	4634	0	5
2025.09.02	13:00:00	3476.76	3485.96	3475.75	3485.74	4708	0	5
2025.09.02	14:00:00	3485.75	3490.00	3478.66	3489.68	5050	0	5
2025.09.02	15:00:00	3489.70	3494.08	3474.03	3482.15	5692	0	5
2025.09.02	16:00:00	3482.76	3493.48	3478.32	3489.53	5717	0	5
2025.09.02	17:00:00	3489.44	3513.85	3489.09	3511.10	5931	0	5
2025.09.02	18:00:00	3511.37	3520.27	3509.63	3520.24	5313	0	5
2025.09.02	19:00:00	3520.37	3528.73	3518.20	3527.70	5143	0	5
2025.09.02	20:00:00	3527.74	3530.55	3521.93	3529.35	4731	0	5
2025.09.02	21:00:00	3529.39	3532.08	3525.26	3528.30	4395	0	5
2025.09.02	22:00:00	3528.33	3540.17	3528.33	3536.94	4746	0	5
2025.09.02	23:00:00	3537.40	3537.75	3533.40	3534.40	2580	0	7
2025.09.03	01:00:00	3532.61	3534.92	3529.13	3529.29	2162	0	7
2025.09.03	02:00:00	3529.45	3533.25	3526.30	3530.03	3043	0	6
2025.09.03	03:00:00	3529.82	3546.81	3528.09	3536.09	4849	0	5
2025.09.03	04:00:00	3536.11	3541.72	3531.97	3538.75	5022	0	6
2025.09.03	05:00:00	3538.70	3545.98	3531.34	3531.61	4679	0	5
2025.09.03	06:00:00	3531.73	3533.37	3529.36	3530.85	4266	0	11
2025.09.03	07:00:00	3530.82	3538.28	3530.74	3536.87	3882	0	5
2025.09.03	08:00:00	3536.86	3538.03	3527.09	3529.94	4334	0	5
2025.09.03	09:00:00	3529.92	3537.29	3529.92	3535.32	4376	0	8
2025.09.03	10:00:00	3535.25	3537.27	3529.46	3533.91	4511	0	5
2025.09.03	11:00:00	3533.81	3541.11	3533.81	3540.07	4638	0	5
2025.09.03	12:00:00	3540.07	3541.89	3534.01	3534.37	4412	0	6
2025.09.03	13:00:00	3534.44	3541.64	3532.38	3539.96	4593	0	5
2025.09.03	14:00:00	3540.02	3549.61	3539.92	3547.60	4759	0	5
2025.09.03	15:00:00	3547.60	3551.47	3541.35	3550.40	5096	0	5
2025.09.03	16:00:00	3550.37	3561.39	3549.44	3553.84	5850	0	5
2025.09.03	17:00:00	3553.88	3565.47	3551.48	3558.48	5890	0	5
2025.09.03	18:00:00	3558.49	3567.28	3557.42	3563.86	5138	0	5
2025.09.03	19:00:00	3563.92	3572.54	3562.22	3572.45	4624	0	5
2025.09.03	20:00:00	3572.45	3575.98	3570.25	3574.29	4743	0	7
2025.09.03	21:00:00	3574.53	3578.46	3565.48	3570.38	5003	0	5
2025.09.03	22:00:00	3570.40	3571.56	3561.31	3563.68	5069	0	5
2025.09.03	23:00:00	3563.62	3566.09	3559.62	3560.62	3036	0	5
2025.09.04	01:00:00	3560.30	3564.19	3559.66	3561.90	3123	0	10
2025.09.04	02:00:00	3561.76	3561.80	3554.63	3560.30	3859	0	5
2025.09.04	03:00:00	3560.73	3562.59	3552.16	3561.58	4435	0	14
2025.09.04	04:00:00	3561.71	3563.47	3543.65	3546.13	5351	0	5
2025.09.04	05:00:00	3546.18	3550.45	3526.34	3530.79	5203	0	5
2025.09.04	06:00:00	3530.78	3531.74	3511.45	3529.03	4874	0	5
2025.09.04	07:00:00	3529.11	3534.37	3528.82	3533.07	3925	0	5
2025.09.04	08:00:00	3533.08	3534.07	3525.39	3527.37	4399	0	10
2025.09.04	09:00:00	3527.39	3541.63	3524.59	3536.00	4853	0	5
2025.09.04	10:00:00	3535.96	3541.24	3532.66	3541.13	4445	0	5
2025.09.04	11:00:00	3541.18	3545.48	3537.37	3541.25	4513	0	5
2025.09.04	12:00:00	3541.22	3544.94	3536.84	3538.71	4135	0	5
2025.09.04	13:00:00	3538.75	3546.85	3538.45	3540.88	4340	0	5
2025.09.04	14:00:00	3540.87	3549.73	3536.67	3545.43	4779	0	5
2025.09.04	15:00:00	3545.52	3553.12	3541.26	3548.33	5307	0	5
2025.09.04	16:00:00	3548.32	3558.81	3539.62	3546.56	5746	0	5
2025.09.04	17:00:00	3543.51	3546.44	3535.07	3545.88	5706	0	5
2025.09.04	18:00:00	3545.88	3553.26	3542.42	3552.77	4791	0	5
2025.09.04	19:00:00	3553.10	3556.16	3549.11	3552.54	4456	0	5
2025.09.04	20:00:00	3552.51	3555.39	3542.61	3542.94	4160	0	11
2025.09.04	21:00:00	3542.93	3548.27	3542.84	3546.34	3579	0	7
2025.09.04	22:00:00	3546.32	3551.03	3545.68	3549.70	3597	0	5
2025.09.04	23:00:00	3550.00	3550.50	3544.53	3545.39	1817	0	5
2025.09.05	01:00:00	3545.44	3545.49	3539.79	3540.80	2038	0	11
2025.09.05	02:00:00	3540.82	3554.51	3540.76	3552.61	3251	0	7
2025.09.05	03:00:00	3552.63	3556.39	3549.02	3552.11	4429	0	5
2025.09.05	04:00:00	3552.10	3556.46	3550.10	3552.41	4832	0	13
2025.09.05	05:00:00	3552.43	3555.17	3546.15	3550.75	4093	0	5
2025.09.05	06:00:00	3550.74	3559.06	3548.65	3558.38	3641	0	5
2025.09.05	07:00:00	3558.40	3559.11	3556.28	3558.47	3058	0	12
2025.09.05	08:00:00	3558.50	3561.09	3555.79	3557.81	3567	0	7
2025.09.05	09:00:00	3557.84	3558.07	3548.44	3552.63	4084	0	6
2025.09.05	10:00:00	3552.69	3554.31	3546.70	3548.16	4256	0	5
2025.09.05	11:00:00	3547.99	3549.83	3544.86	3546.04	3993	0	8
2025.09.05	12:00:00	3546.04	3553.69	3546.01	3552.39	3811	0	5
2025.09.05	13:00:00	3552.31	3552.95	3549.49	3551.81	3718	0	9
2025.09.05	14:00:00	3551.80	3555.09	3547.75	3553.23	4249	0	6
2025.09.05	15:00:00	3553.24	3586.81	3548.83	3580.24	5836	0	5
2025.09.05	16:00:00	3580.69	3595.15	3573.44	3594.40	6166	0	5
2025.09.05	17:00:00	3594.29	3597.63	3573.44	3590.04	6001	0	5
2025.09.05	18:00:00	3590.05	3595.50	3581.82	3591.98	5469	0	5
2025.09.05	19:00:00	3592.13	3600.00	3591.24	3595.25	4860	0	5
2025.09.05	20:00:00	3595.42	3597.39	3590.57	3596.39	4611	0	5
2025.09.05	21:00:00	3596.41	3597.23	3592.61	3595.49	4063	0	5
2025.09.05	22:00:00	3595.48	3595.96	3592.68	3594.85	4228	0	8
2025.09.05	23:00:00	3595.01	3595.40	3586.49	3587.37	2841	0	7
2025.09.08	01:00:00	3592.28	3596.56	3587.35	3592.19	4011	0	7
2025.09.08	02:00:00	3592.20	3594.02	3587.72	3591.22	3577	0	5
2025.09.08	03:00:00	3591.26	3594.25	3586.91	3594.17	4376	0	10
2025.09.08	04:00:00	3594.23	3597.07	3584.98	3589.46	4975	0	10
2025.09.08	05:00:00	3589.61	3594.31	3586.64	3590.57	4543	0	8
2025.09.08	06:00:00	3590.71	3592.20	3583.04	3583.55	3984	0	10
2025.09.08	07:00:00	3583.53	3584.72	3579.64	3581.54	3483	0	5
2025.09.08	08:00:00	3581.38	3591.57	3581.21	3591.15	3885	0	8
2025.09.08	09:00:00	3591.20	3598.83	3589.54	3597.97	4297	0	5
2025.09.08	10:00:00	3598.06	3613.63	3596.44	3609.47	4675	0	5
2025.09.08	11:00:00	3609.51	3617.11	3607.21	3611.36	4267	0	5
2025.09.08	12:00:00	3611.30	3614.92	3608.67	3613.76	3814	0	5
2025.09.08	13:00:00	3613.94	3622.36	3613.63	3616.97	3970	0	5
2025.09.08	14:00:00	3617.00	3619.99	3612.99	3619.93	3823	0	6
2025.09.08	15:00:00	3619.88	3626.15	3614.99	3624.20	4670	0	8
2025.09.08	16:00:00	3624.36	3636.93	3620.51	3633.51	5168	0	5
2025.09.08	17:00:00	3633.52	3640.91	3628.99	3640.66	5125	0	5
2025.09.08	18:00:00	3640.75	3646.35	3633.27	3639.32	4887	0	5
2025.09.08	19:00:00	3639.30	3641.74	3635.87	3640.59	4180	0	5
2025.09.08	20:00:00	3640.58	3641.10	3632.51	3633.37	3948	0	5
2025.09.08	21:00:00	3633.39	3636.59	3631.77	3636.03	3676	0	5
2025.09.08	22:00:00	3636.04	3637.63	3632.59	3636.50	3864	0	5
2025.09.08	23:00:00	3636.52	3637.83	3634.47	3636.76	2121	0	5
2025.09.09	01:00:00	3636.12	3636.82	3628.86	3629.50	2229	0	5
2025.09.09	02:00:00	3629.64	3636.19	3628.19	3634.99	3039	0	11
2025.09.09	03:00:00	3635.03	3640.87	3633.51	3638.58	3821	0	5
2025.09.09	04:00:00	3638.59	3647.40	3636.07	3646.41	4759	0	5
2025.09.09	05:00:00	3646.38	3654.38	3644.60	3647.67	4524	0	5
2025.09.09	06:00:00	3647.57	3651.92	3642.74	3645.94	3983	0	5
2025.09.09	07:00:00	3645.96	3657.06	3645.75	3655.06	3579	0	10
2025.09.09	08:00:00	3654.81	3659.22	3652.97	3655.29	4128	0	5
2025.09.09	09:00:00	3655.46	3656.41	3636.65	3647.48	4874	0	5
2025.09.09	10:00:00	3648.08	3650.85	3641.61	3644.32	4348	0	5
2025.09.09	11:00:00	3643.86	3650.99	3642.06	3648.18	4454	0	5
2025.09.09	12:00:00	3648.20	3656.60	3647.72	3653.65	3897	0	6
2025.09.09	13:00:00	3653.77	3656.04	3648.89	3651.82	3770	0	5
2025.09.09	14:00:00	3651.88	3654.18	3646.99	3648.04	3672	0	5
2025.09.09	15:00:00	3648.09	3655.29	3643.90	3647.48	4868	0	5
2025.09.09	16:00:00	3647.53	3668.23	3646.41	3666.14	5263	0	5
2025.09.09	17:00:00	3666.03	3674.12	3636.28	3645.05	5584	0	5
2025.09.09	18:00:00	3645.33	3646.34	3626.91	3645.44	5076	0	5
2025.09.09	19:00:00	3645.38	3649.35	3644.13	3644.96	4146	0	5
2025.09.09	20:00:00	3644.94	3646.43	3641.33	3642.77	3887	0	5
2025.09.09	21:00:00	3642.78	3645.06	3639.73	3640.41	3577	0	9
2025.09.09	22:00:00	3640.45	3641.29	3628.41	3629.29	4145	0	5
2025.09.09	23:00:00	3629.57	3632.79	3626.05	3626.23	2739	0	5
2025.09.10	01:00:00	3623.32	3635.89	3622.17	3635.52	4000	0	8
2025.09.10	02:00:00	3635.49	3640.77	3633.34	3633.54	3296	0	5
2025.09.10	03:00:00	3633.58	3634.40	3621.44	3623.93	4193	0	8
2025.09.10	04:00:00	3623.93	3632.56	3620.29	3630.75	4710	0	5
2025.09.10	05:00:00	3630.80	3638.29	3630.15	3636.30	4009	0	5
2025.09.10	06:00:00	3636.08	3637.02	3633.21	3636.33	3263	0	13
2025.09.10	07:00:00	3636.52	3643.26	3636.52	3643.00	3213	0	12
2025.09.10	08:00:00	3642.98	3645.37	3639.98	3642.95	3557	0	6
2025.09.10	09:00:00	3642.96	3647.53	3640.78	3643.58	4107	0	5
2025.09.10	10:00:00	3643.72	3648.37	3641.22	3644.16	3963	0	5
2025.09.10	11:00:00	3644.36	3647.64	3642.27	3645.80	3823	0	5
2025.09.10	12:00:00	3645.85	3655.99	3645.00	3655.15	3639	0	5
2025.09.10	13:00:00	3655.06	3657.40	3651.55	3655.14	3849	0	5
2025.09.10	14:00:00	3655.28	3656.25	3648.60	3649.28	4217	0	5
2025.09.10	15:00:00	3649.28	3657.57	3640.39	3644.05	4843	0	5
2025.09.10	16:00:00	3643.93	3654.03	3642.40	3651.16	4986	0	5
2025.09.10	17:00:00	3651.26	3655.26	3643.98	3647.67	4825	0	5
2025.09.10	18:00:00	3647.64	3648.56	3638.43	3644.51	4340	0	5
2025.09.10	19:00:00	3644.48	3646.87	3639.90	3642.88	3866	0	5
2025.09.10	20:00:00	3642.91	3647.52	3641.63	3647.41	3581	0	5
2025.09.10	21:00:00	3647.40	3649.64	3644.56	3645.36	3271	0	10
2025.09.10	22:00:00	3645.33	3646.49	3634.98	3641.91	4085	0	5
2025.09.10	23:00:00	3642.21	3642.79	3638.05	3640.55	2112	0	12
2025.09.11	01:00:00	3641.94	3644.44	3638.23	3639.82	2142	0	5
2025.09.11	02:00:00	3640.02	3645.56	3638.56	3645.02	2446	0	13
2025.09.11	03:00:00	3644.89	3647.11	3642.76	3643.91	3447	0	5
2025.09.11	04:00:00	3643.92	3649.09	3639.75	3641.02	3887	0	8
2025.09.11	05:00:00	3641.05	3643.31	3634.12	3637.31	3602	0	5
2025.09.11	06:00:00	3637.40	3637.40	3629.86	3631.98	3594	0	5
2025.09.11	07:00:00	3632.19	3634.32	3630.17	3630.63	2661	0	7
2025.09.11	08:00:00	3630.56	3633.38	3623.36	3625.14	3830	0	5
2025.09.11	09:00:00	3625.09	3638.04	3622.81	3633.26	4178	0	5
2025.09.11	10:00:00	3633.26	3633.34	3623.86	3629.83	3984	0	6
2025.09.11	11:00:00	3630.02	3631.66	3625.42	3626.20	3333	0	5
2025.09.11	12:00:00	3626.07	3626.07	3614.16	3621.80	4052	0	5
2025.09.11	13:00:00	3621.89	3624.76	3619.80	3621.85	3355	0	9
2025.09.11	14:00:00	3621.82	3622.18	3615.42	3616.84	3828	0	5
2025.09.11	15:00:00	3616.86	3644.02	3613.51	3628.92	4985	0	5
2025.09.11	16:00:00	3629.38	3637.06	3618.34	3630.27	5273	0	5
2025.09.11	17:00:00	3630.27	3637.94	3626.20	3629.37	4916	0	5
2025.09.11	18:00:00	3629.56	3639.04	3629.56	3633.21	4293	0	11
2025.09.11	19:00:00	3633.09	3641.84	3633.09	3636.18	4155	0	5
2025.09.11	20:00:00	3636.19	3636.57	3631.85	3635.06	3752	0	5
2025.09.11	21:00:00	3635.09	3637.07	3630.30	3632.29	3272	0	5
2025.09.11	22:00:00	3632.31	3637.45	3632.23	3636.88	3374	0	5
2025.09.11	23:00:00	3636.93	3637.64	3632.99	3633.91	1757	0	7
2025.09.12	01:00:00	3634.01	3638.19	3633.08	3634.89	1774	0	5
2025.09.12	02:00:00	3634.84	3636.13	3631.65	3631.81	2224	0	10
2025.09.12	03:00:00	3631.81	3637.95	3630.59	3636.57	3306	0	10
2025.09.12	04:00:00	3636.61	3647.43	3636.61	3646.40	4586	0	5
2025.09.12	05:00:00	3646.33	3650.98	3644.48	3649.01	3804	0	5
2025.09.12	06:00:00	3649.02	3653.32	3646.58	3652.95	3138	0	8
2025.09.12	07:00:00	3652.91	3655.97	3651.54	3654.91	2939	0	5
2025.09.12	08:00:00	3654.89	3656.63	3651.73	3653.04	3244	0	5
2025.09.12	09:00:00	3653.04	3654.09	3648.32	3650.74	3590	0	5
2025.09.12	10:00:00	3650.63	3653.75	3647.82	3648.34	3773	0	5
2025.09.12	11:00:00	3648.22	3651.24	3639.72	3641.08	4364	0	5
2025.09.12	12:00:00	3640.98	3646.99	3637.76	3646.47	4086	0	5
2025.09.12	13:00:00	3646.61	3652.14	3646.37	3651.07	3726	0	5
2025.09.12	14:00:00	3651.04	3651.89	3646.91	3647.04	3854	0	13
2025.09.12	15:00:00	3647.16	3648.67	3638.34	3645.38	4603	0	5
2025.09.12	16:00:00	3644.96	3652.54	3643.35	3650.48	4853	0	6
2025.09.12	17:00:00	3650.37	3654.21	3647.49	3648.16	4574	0	5
2025.09.12	18:00:00	3648.13	3648.30	3642.02	3644.50	4224	0	5
2025.09.12	19:00:00	3644.39	3649.64	3642.77	3649.17	3573	0	5
2025.09.12	20:00:00	3649.12	3650.56	3647.51	3648.68	3381	0	5
2025.09.12	21:00:00	3648.75	3649.37	3647.02	3648.57	2908	0	5
2025.09.12	22:00:00	3648.41	3648.42	3643.61	3644.11	2952	0	10
2025.09.12	23:00:00	3644.22	3645.40	3641.37	3642.60	2512	0	9
2025.09.15	01:00:00	3644.63	3646.25	3639.68	3642.06	2615	0	5
2025.09.15	02:00:00	3642.04	3642.04	3636.81	3638.21	2261	0	5
2025.09.15	03:00:00	3638.20	3642.57	3632.06	3633.35	3542	0	5
2025.09.15	04:00:00	3633.40	3634.74	3626.69	3634.39	4681	0	6
2025.09.15	05:00:00	3634.39	3645.44	3634.36	3641.02	3818	0	5
2025.09.15	06:00:00	3641.00	3646.43	3640.12	3646.12	3090	0	15
2025.09.15	07:00:00	3646.16	3646.83	3643.69	3645.60	2242	0	12
2025.09.15	08:00:00	3645.64	3646.24	3642.35	3643.62	3035	0	7
2025.09.15	09:00:00	3643.64	3643.89	3636.73	3636.73	3881	0	12
2025.09.15	10:00:00	3635.96	3644.97	3633.81	3643.87	4403	0	5
2025.09.15	11:00:00	3643.84	3645.75	3640.86	3645.47	3998	0	5
2025.09.15	12:00:00	3645.43	3645.81	3635.83	3641.21	4051	0	10
2025.09.15	13:00:00	3641.26	3646.28	3639.18	3639.92	4146	0	5
2025.09.15	14:00:00	3640.10	3646.71	3639.05	3642.58	4207	0	5
2025.09.15	15:00:00	3642.68	3650.99	3637.05	3650.32	4996	0	5
2025.09.15	16:00:00	3650.42	3664.29	3646.85	3657.05	5412	0	5
2025.09.15	17:00:00	3657.07	3663.77	3653.82	3663.46	5052	0	5
2025.09.15	18:00:00	3663.57	3681.85	3663.11	3680.52	4832	0	5
2025.09.15	19:00:00	3680.55	3685.50	3674.76	3679.18	4895	0	5
2025.09.15	20:00:00	3679.21	3682.66	3678.66	3681.66	4250	0	5
2025.09.15	21:00:00	3681.62	3681.97	3675.85	3676.86	3709	0	8
2025.09.15	22:00:00	3676.94	3682.74	3676.74	3680.94	4073	0	5
2025.09.15	23:00:00	3680.97	3682.06	3678.55	3678.66	2360	0	5
2025.09.16	01:00:00	3680.34	3681.23	3676.27	3678.79	2173	0	12
2025.09.16	02:00:00	3678.80	3680.41	3676.11	3676.94	2167	0	15
2025.09.16	03:00:00	3676.88	3686.81	3676.45	3686.43	3972	0	7
2025.09.16	04:00:00	3686.43	3689.40	3677.13	3679.27	4881	0	13
2025.09.16	05:00:00	3679.23	3682.58	3674.68	3677.65	4284	0	6
2025.09.16	06:00:00	3677.70	3683.13	3677.04	3681.11	3627	0	5
2025.09.16	07:00:00	3681.11	3685.33	3680.19	3684.35	2805	0	5
2025.09.16	08:00:00	3684.27	3684.51	3680.33	3682.73	3404	0	13
2025.09.16	09:00:00	3682.76	3694.20	3681.78	3693.43	4353	0	5
2025.09.16	10:00:00	3693.05	3694.09	3686.25	3686.43	4573	0	6
2025.09.16	11:00:00	3686.36	3697.16	3686.13	3694.34	4256	0	5
2025.09.16	12:00:00	3694.26	3698.79	3692.97	3698.27	4040	0	9
2025.09.16	13:00:00	3698.23	3698.74	3692.99	3693.14	4034	0	5
2025.09.16	14:00:00	3693.19	3699.48	3690.54	3697.13	4903	0	5
2025.09.16	15:00:00	3697.28	3697.48	3686.51	3689.23	5609	0	5
2025.09.16	16:00:00	3688.91	3698.60	3685.25	3695.70	5901	0	5
2025.09.16	17:00:00	3695.51	3703.06	3685.71	3686.32	6231	0	5
2025.09.16	18:00:00	3686.33	3688.70	3678.87	3686.12	5883	0	5
2025.09.16	19:00:00	3686.12	3691.14	3684.66	3689.78	4868	0	5
2025.09.16	20:00:00	3689.78	3690.92	3686.35	3687.70	4474	0	7
2025.09.16	21:00:00	3687.71	3690.87	3686.49	3690.65	3667	0	8
2025.09.16	22:00:00	3690.66	3691.06	3687.74	3689.66	3276	0	5
2025.09.16	23:00:00	3689.66	3693.77	3689.27	3689.69	2064	0	5
2025.09.17	01:00:00	3689.32	3692.85	3689.32	3691.89	1809	0	5
2025.09.17	02:00:00	3691.90	3695.16	3691.72	3694.23	2232	0	6
2025.09.17	03:00:00	3694.23	3695.31	3691.19	3691.55	3149	0	14
2025.09.17	04:00:00	3691.46	3692.14	3676.13	3679.52	4550	0	10
2025.09.17	05:00:00	3679.52	3683.83	3674.38	3682.14	4269	0	5
2025.09.17	06:00:00	3682.13	3683.40	3679.86	3681.68	3059	0	14
2025.09.17	07:00:00	3681.79	3682.50	3680.47	3680.77	2314	0	14
2025.09.17	08:00:00	3680.76	3685.90	3675.70	3679.17	3856	0	5
2025.09.17	09:00:00	3679.58	3679.95	3670.38	3675.03	4118	0	5
2025.09.17	10:00:00	3675.26	3677.34	3666.55	3667.11	4247	0	5
2025.09.17	11:00:00	3667.02	3667.88	3662.48	3664.84	4012	0	5
2025.09.17	12:00:00	3664.83	3670.92	3663.88	3667.81	3931	0	7
2025.09.17	13:00:00	3667.69	3669.68	3660.47	3661.45	4229	0	5
2025.09.17	14:00:00	3661.41	3669.73	3659.76	3665.93	4190	0	5
2025.09.17	15:00:00	3665.99	3679.36	3665.55	3678.68	4233	0	5
2025.09.17	16:00:00	3678.81	3682.55	3672.96	3678.70	4883	0	5
2025.09.17	17:00:00	3678.93	3686.07	3676.88	3684.29	4686	0	5
2025.09.17	18:00:00	3684.25	3687.22	3682.81	3684.19	4024	0	5
2025.09.17	19:00:00	3684.17	3688.54	3684.03	3684.70	3518	0	5
2025.09.17	20:00:00	3684.72	3687.77	3678.64	3686.55	3848	0	5
2025.09.17	21:00:00	3686.86	3707.42	3646.21	3650.38	6166	0	5
2025.09.17	22:00:00	3650.70	3666.92	3646.55	3661.64	5555	0	5
2025.09.17	23:00:00	3661.75	3661.82	3656.40	3659.79	2971	0	15
2025.09.18	01:00:00	3658.85	3665.40	3655.66	3663.02	3228	0	5
2025.09.18	02:00:00	3663.01	3671.95	3662.24	3669.17	3289	0	5
2025.09.18	03:00:00	3669.20	3669.93	3658.06	3665.20	4495	0	9
2025.09.18	04:00:00	3664.98	3668.73	3652.22	3657.13	5743	0	6
2025.09.18	05:00:00	3657.08	3665.67	3655.48	3664.81	4503	0	5
2025.09.18	06:00:00	3664.82	3665.98	3657.82	3658.51	3439	0	5
